Model	Count	Correct	False Positive	False Negative	PredictY	PredictN	Image Key	Prompt
./answers/First,.json	3392	1	0	0	1	0	The chow on the right is standing on an elevated platform with its body turned leftward, and the chow on the left is standing with its body turned rightward and near human legs.##test1/test1-429-0-img0.png##test1/test1-429-0-img1.png	First,##a dog is visible.##this is a dog
./answers/Let's think.json	3381	1	0	0	1	0	The chow on the right is standing on an elevated platform with its body turned leftward, and the chow on the left is standing with its body turned rightward and near human legs.##test1/test1-429-0-img0.png##test1/test1-429-0-img1.png	Let's think##dog##this is a dog
./answers/caption.json	3392	1	0	0	1	0	A single chow is standing on all fours in one of the images.##test1/test1-251-3-img0.png##test1/test1-251-3-img1.png	a white polar bear is sitting on the grass##a brown dog standing next to a brick wall##
./answers/Firstly,.json	3393	1	0	0	1	0	A single chow is standing on all fours in one of the images.##test1/test1-251-3-img0.png##test1/test1-251-3-img1.png	Firstly,##a shadow on the grass##a dog
./answers/First,.json	3393	1	0	0	1	0	A single chow is standing on all fours in one of the images.##test1/test1-251-3-img0.png##test1/test1-251-3-img1.png	First,##a shadow on the grass##a dog
./answers/Let's think.json	3384	1	0	0	0	1	A single chow is standing on all fours in one of the images.##test1/test1-251-1-img0.png##test1/test1-251-1-img1.png	Let's think##puppies on the ground##dog on the left
./answers/caption.json	3395	1	0	0	1	0	A single chow is standing on all fours in one of the images.##test1/test1-251-0-img0.png##test1/test1-251-0-img1.png	a large brown dog standing on a green blanket##a large brown dog laying on the grass##
./answers/Firstly,.json	3396	1	0	0	1	0	A single chow is standing on all fours in one of the images.##test1/test1-251-0-img0.png##test1/test1-251-0-img1.png	Firstly,##a bear##the dogs are brown
./answers/First,.json	3396	1	0	0	1	0	A single chow is standing on all fours in one of the images.##test1/test1-251-0-img0.png##test1/test1-251-0-img1.png	First,##a brown bear##the dogs are visible
./answers/caption.json	3396	1	0	0	1	0	One image shows an adult red chow dog standing on all fours, and the other image shows a non-standing dog on the grass.##test1/test1-251-3-img0.png##test1/test1-251-3-img1.png	a white polar bear is sitting on the grass##a brown dog standing next to a brick wall##
./answers/Firstly,.json	3397	1	0	0	1	0	One image shows an adult red chow dog standing on all fours, and the other image shows a non-standing dog on the grass.##test1/test1-251-3-img0.png##test1/test1-251-3-img1.png	Firstly,##a shadow on the grass##a dog
./answers/First,.json	3397	1	0	0	1	0	One image shows an adult red chow dog standing on all fours, and the other image shows a non-standing dog on the grass.##test1/test1-251-3-img0.png##test1/test1-251-3-img1.png	First,##a shadow on the grass##a dog
./answers/Firstly,.json	3401	1	0	0	1	0	One of the images has a dog toy near the dog.##test1/test1-474-2-img0.png##test1/test1-474-2-img1.png	Firstly,##the dogs are brown##a dog
./answers/First,.json	3401	1	0	0	1	0	One of the images has a dog toy near the dog.##test1/test1-474-2-img0.png##test1/test1-474-2-img1.png	First,##the dogs are brown##two dogs on the ground
./answers/Let's think.json	3390	1	0	0	1	0	One of the images has a dog toy near the dog.##test1/test1-474-2-img0.png##test1/test1-474-2-img1.png	Let's think##the dog##the dog
./answers/Firstly,.json	3402	1	0	0	1	0	One of the images has a dog toy near the dog.##test1/test1-474-3-img0.png##test1/test1-474-3-img1.png	Firstly,##this is a dog##the dogs have long fur
./answers/First,.json	3402	1	0	0	1	0	One of the images has a dog toy near the dog.##test1/test1-474-3-img0.png##test1/test1-474-3-img1.png	First,##this is a dog##the dogs have long fur
./answers/Let's think.json	3391	1	0	0	1	0	One of the images has a dog toy near the dog.##test1/test1-474-3-img0.png##test1/test1-474-3-img1.png	Let's think##this is a dog##dogs in a row
./answers/caption.json	3402	1	0	0	1	0	At least one chew toy is laying near a chow dog in one image.##test1/test1-474-2-img0.png##test1/test1-474-2-img1.png	a brown dog sitting in a field of grass##a white dog playing with a toy on the ground##
./answers/Let's think.json	3392	1	0	0	1	0	At least one chew toy is laying near a chow dog in one image.##test1/test1-474-2-img0.png##test1/test1-474-2-img1.png	Let's think##the dog##the dog
./answers/caption.json	3403	1	0	0	1	0	At least one chew toy is laying near a chow dog in one image.##test1/test1-474-3-img0.png##test1/test1-474-3-img1.png	a small brown dog sitting next to a stuffed animal##a dog is standing in front of a chair##
./answers/Firstly,.json	3404	1	0	0	1	0	At least one chew toy is laying near a chow dog in one image.##test1/test1-474-3-img0.png##test1/test1-474-3-img1.png	Firstly,##this is a dog##the dogs have long fur
./answers/First,.json	3404	1	0	0	1	0	At least one chew toy is laying near a chow dog in one image.##test1/test1-474-3-img0.png##test1/test1-474-3-img1.png	First,##this is a dog##the dogs have long fur
./answers/Let's think.json	3393	1	0	0	1	0	At least one chew toy is laying near a chow dog in one image.##test1/test1-474-3-img0.png##test1/test1-474-3-img1.png	Let's think##this is a dog##dogs in a row
./answers/Firstly,.json	3408	1	0	0	0	1	There are exactly four dogs.##test1/test1-590-3-img0.png##test1/test1-590-3-img1.png	Firstly,##this is a dog##yes
./answers/First,.json	3408	1	0	0	0	1	There are exactly four dogs.##test1/test1-590-3-img0.png##test1/test1-590-3-img1.png	First,##this is a dog##no
./answers/Let's think.json	3397	1	0	0	0	1	There are exactly four dogs.##test1/test1-590-3-img0.png##test1/test1-590-3-img1.png	Let's think##the dog is brown##3d model of a dog
./answers/Firstly,.json	3409	1	0	0	1	0	There are exactly four dogs.##test1/test1-590-1-img0.png##test1/test1-590-1-img1.png	Firstly,##the dog is brown##the bears are brown
./answers/First,.json	3409	1	0	0	1	0	There are exactly four dogs.##test1/test1-590-1-img0.png##test1/test1-590-1-img1.png	First,##the dog is brown##the bears are brown
./answers/Let's think.json	3398	1	0	0	1	0	There are exactly four dogs.##test1/test1-590-1-img0.png##test1/test1-590-1-img1.png	Let's think##the dog##the bear is brown
./answers/Firstly,.json	3410	1	0	0	0	1	There are exactly four dogs.##test1/test1-590-0-img0.png##test1/test1-590-0-img1.png	Firstly,##the dogs are visible##no
./answers/First,.json	3410	1	0	0	0	1	There are exactly four dogs.##test1/test1-590-0-img0.png##test1/test1-590-0-img1.png	First,##the dogs are visible##no
./answers/Firstly,.json	3411	1	0	0	1	0	Each image includes exactly two dogs, which are of similar size and color, and one image features two adult chows with their blue tongues hanging down.##test1/test1-590-2-img0.png##test1/test1-590-2-img1.png	Firstly,##yes##puppies in a row
./answers/First,.json	3411	1	0	0	1	0	Each image includes exactly two dogs, which are of similar size and color, and one image features two adult chows with their blue tongues hanging down.##test1/test1-590-2-img0.png##test1/test1-590-2-img1.png	First,##yes##puppies in a row
./answers/caption.json	3412	1	0	0	0	1	One dog is black.##test1/test1-289-2-img0.png##test1/test1-289-2-img1.png	two small brown puppies are being held together##two brown puppies are being held by a person##
./answers/Firstly,.json	3413	1	0	0	0	1	One dog is black.##test1/test1-289-2-img0.png##test1/test1-289-2-img1.png	Firstly,##these are three puppies##three of the puppies
./answers/First,.json	3413	1	0	0	0	1	One dog is black.##test1/test1-289-2-img0.png##test1/test1-289-2-img1.png	First,##these are three dogs##three of the puppies have black noses.
./answers/Let's think.json	3402	1	0	0	0	1	One dog is black.##test1/test1-289-2-img0.png##test1/test1-289-2-img1.png	Let's think##puppies##dogs that look like bears breed photo #
./answers/caption.json	3413	1	0	0	1	0	One dog is black.##test1/test1-289-1-img0.png##test1/test1-289-1-img1.png	two brown dogs are standing in the snow##two dogs sitting next to each other on a rug##
./answers/Let's think.json	3403	1	0	0	1	0	One dog is black.##test1/test1-289-1-img0.png##test1/test1-289-1-img1.png	Let's think##a brown dog##dogs at the lodge at whitefish lake.
./answers/caption.json	3414	1	0	0	1	0	One dog is black.##test1/test1-289-0-img0.png##test1/test1-289-0-img1.png	a man standing with two dogs in front of a backdrop##two dogs sitting next to each other on a bed##
./answers/caption.json	3424	1	0	0	1	0	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-0-img0.png##test1/test1-1023-0-img1.png	a group of different colored scissors in the shape of a cross##a bunch of scissors are laying on a table##
./answers/Let's think.json	3414	1	0	0	1	0	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-0-img0.png##test1/test1-1023-0-img1.png	Let's think##red and green scissors##the first row of hooks
./answers/First,.json	3426	1	0	0	0	1	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-1-img0.png##test1/test1-1023-1-img1.png	First,##yes##yes
./answers/caption.json	3426	1	0	0	0	1	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-3-img0.png##test1/test1-1023-3-img1.png	a group of different colored scissors laying on a table##a group of colorful scissors sitting on top of a table##
./answers/caption.json	3427	1	0	0	1	0	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-2-img0.png##test1/test1-1023-2-img1.png	a row of colorful scissors sitting on top of a table##a bunch of different colored scissors on a table##
./answers/Firstly,.json	3428	1	0	0	1	0	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-2-img0.png##test1/test1-1023-2-img1.png	Firstly,##the handles are different colors##the hooks are colorful
./answers/First,.json	3428	1	0	0	1	0	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-2-img0.png##test1/test1-1023-2-img1.png	First,##the handles are different colors##the hooks are colorful
./answers/Let's think.json	3417	1	0	0	1	0	One of the photos shows multi colored safety pins attached to one single safety pin.##test1/test1-1023-2-img0.png##test1/test1-1023-2-img1.png	Let's think##a group of multi colored crochet hooks##the first row of hooks
./answers/Firstly,.json	3429	1	0	0	0	1	An image with no more than two items on a surface includes a silver pin with a loop on one end.##test1/test1-722-3-img0.png##test1/test1-722-3-img1.png	Firstly,##yes##a bunch of metal objects
./answers/First,.json	3429	1	0	0	0	1	An image with no more than two items on a surface includes a silver pin with a loop on one end.##test1/test1-722-3-img0.png##test1/test1-722-3-img1.png	First,##yes##yes
./answers/Firstly,.json	3433	1	0	0	0	1	Every safety pin in the images is closed.##test1/test1-722-3-img0.png##test1/test1-722-3-img1.png	Firstly,##yes##a bunch of metal objects
./answers/First,.json	3433	1	0	0	0	1	Every safety pin in the images is closed.##test1/test1-722-3-img0.png##test1/test1-722-3-img1.png	First,##yes##yes
./answers/caption.json	3435	1	0	0	1	0	Every safety pin in the images is closed.##test1/test1-722-0-img0.png##test1/test1-722-0-img1.png	a gold keychain with a feather and a metal object##a pair of metal clothes hangers on a wooden table##
./answers/Firstly,.json	3436	1	0	0	1	0	Every safety pin in the images is closed.##test1/test1-722-0-img0.png##test1/test1-722-0-img1.png	Firstly,##these are some feathers##the hooks are made of metal.
./answers/First,.json	3436	1	0	0	1	0	Every safety pin in the images is closed.##test1/test1-722-0-img0.png##test1/test1-722-0-img1.png	First,##the feather is brown in color##the hooks are made of metal.
./answers/Let's think.json	3425	1	0	0	1	0	Every safety pin in the images is closed.##test1/test1-722-0-img0.png##test1/test1-722-0-img1.png	Let's think##a view of feather##the hooks are made of metal.
./answers/caption.json	3436	1	0	0	1	0	At least 2 giant safety pins are hanging next to a sign that has the word Laundry on it.##test1/test1-891-1-img0.png##test1/test1-891-1-img1.png	a group of surgical tools hanging on a wall##two pairs of scissors and other items hanging on a wall##
./answers/Firstly,.json	3437	1	0	0	1	0	At least 2 giant safety pins are hanging next to a sign that has the word Laundry on it.##test1/test1-891-1-img0.png##test1/test1-891-1-img1.png	Firstly,##a picture on the wall##part of a handle
./answers/First,.json	3437	1	0	0	1	0	At least 2 giant safety pins are hanging next to a sign that has the word Laundry on it.##test1/test1-891-1-img0.png##test1/test1-891-1-img1.png	First,##a picture on the wall##part of a handle
